game_id,possession_id,video_file,context,t_s,frame_path
10,10_P0011,IMG_5065.MOV,t0,31.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0011-qnan-n9-standard_t0.jpg
10,10_P0011,IMG_5065.MOV,tp,33.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0011-qnan-n9-standard_tp.jpg
10,10_P0012,IMG_5066.MOV,tm,0.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0012-qnan-n8-skip_tm.jpg
10,10_P0012,IMG_5066.MOV,t0,1.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0012-qnan-n8-skip_t0.jpg
10,10_P0012,IMG_5066.MOV,tp,3.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0012-qnan-n8-skip_tp.jpg
10,10_P0013,IMG_5069.MOV,tm,13.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0013-qnan-n10-standard_tm.jpg
10,10_P0013,IMG_5069.MOV,t0,15.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0013-qnan-n10-standard_t0.jpg
10,10_P0013,IMG_5069.MOV,tp,17.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0013-qnan-n10-standard_tp.jpg
10,10_P0014,IMG_5071.MOV,tm,25.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0014-qnan-n8-standard_tm.jpg
10,10_P0014,IMG_5071.MOV,t0,27.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0014-qnan-n8-standard_t0.jpg
10,10_P0014,IMG_5071.MOV,tp,29.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0014-qnan-n8-standard_tp.jpg
10,10_P0015,IMG_5074.MOV,tm,54.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0015-qnan-n12-standard_tm.jpg
10,10_P0015,IMG_5074.MOV,t0,56.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0015-qnan-n12-standard_t0.jpg
10,10_P0015,IMG_5074.MOV,tp,58.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0015-qnan-n12-standard_tp.jpg
10,10_P0016,IMG_5078.MOV,tm,35.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0016-qnan-n9-lob_tm.jpg
10,10_P0016,IMG_5078.MOV,t0,37.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0016-qnan-n9-lob_t0.jpg
10,10_P0016,IMG_5078.MOV,tp,39.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0016-qnan-n9-lob_tp.jpg
10,10_P0017,IMG_5081.MOV,tm,32.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0017-qnan-n11-standard_tm.jpg
10,10_P0017,IMG_5081.MOV,t0,34.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0017-qnan-n11-standard_t0.jpg
10,10_P0017,IMG_5081.MOV,tp,36.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0017-qnan-n11-standard_tp.jpg
10,10_P0018,IMG_5083.MOV,tm,5.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0018-qnan-n5-standard_tm.jpg
10,10_P0018,IMG_5083.MOV,t0,7.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0018-qnan-n5-standard_t0.jpg
10,10_P0018,IMG_5083.MOV,tp,9.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0018-qnan-n5-standard_tp.jpg
10,10_P0019,IMG_5086.MOV,tm,2.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0019-qnan-n11-standard_tm.jpg
10,10_P0019,IMG_5086.MOV,t0,4.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0019-qnan-n11-standard_t0.jpg
10,10_P0019,IMG_5086.MOV,tp,6.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0019-qnan-n11-standard_tp.jpg
10,10_P0020,IMG_5088.MOV,tm,28.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0020-qnan-n9-standard_tm.jpg
10,10_P0020,IMG_5088.MOV,t0,30.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0020-qnan-n9-standard_t0.jpg
10,10_P0020,IMG_5088.MOV,tp,32.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0020-qnan-n9-standard_tp.jpg
10,10_P0021,IMG_5091.MOV,tm,0.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0021-qnan-n10-skip_tm.jpg
10,10_P0021,IMG_5091.MOV,t0,2.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0021-qnan-n10-skip_t0.jpg
10,10_P0021,IMG_5091.MOV,tp,4.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0021-qnan-n10-skip_tp.jpg
10,10_P0022,IMG_5094.MOV,tm,16.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0022-qnan-n15-standard_tm.jpg
10,10_P0022,IMG_5094.MOV,t0,18.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0022-qnan-n15-standard_t0.jpg
10,10_P0022,IMG_5094.MOV,tp,20.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0022-qnan-n15-standard_tp.jpg
10,10_P0023,IMG_5100.MOV,tm,9.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0023-qnan-n11-lob_tm.jpg
10,10_P0023,IMG_5100.MOV,t0,11.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0023-qnan-n11-lob_t0.jpg
10,10_P0023,IMG_5100.MOV,tp,13.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0023-qnan-n11-lob_tp.jpg
10,10_P0024,IMG_5103.MOV,tm,0.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0024-qnan-n10-skip_tm.jpg
10,10_P0024,IMG_5103.MOV,t0,1.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0024-qnan-n10-skip_t0.jpg
10,10_P0024,IMG_5103.MOV,tp,3.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0024-qnan-n10-skip_tp.jpg
10,10_P0025,IMG_5107.MOV,tm,18.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0025-qnan-n12-standard_tm.jpg
10,10_P0025,IMG_5107.MOV,t0,20.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0025-qnan-n12-standard_t0.jpg
10,10_P0025,IMG_5107.MOV,tp,22.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0025-qnan-n12-standard_tp.jpg
10,10_P0026,IMG_5111.MOV,tm,11.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0026-qnan-n9-standard_tm.jpg
10,10_P0026,IMG_5111.MOV,t0,13.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0026-qnan-n9-standard_t0.jpg
10,10_P0026,IMG_5111.MOV,tp,15.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0026-qnan-n9-standard_tp.jpg
10,10_P0027,IMG_5113.MOV,tm,18.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0027-qnan-n12-standard_tm.jpg
10,10_P0027,IMG_5113.MOV,t0,20.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0027-qnan-n12-standard_t0.jpg
10,10_P0027,IMG_5113.MOV,tp,22.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\10-10-p0027-qnan-n12-standard_tp.jpg
11,11_P0001,IMG_2070.MOV,tm,3.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0001-q1-n9-standard_tm.jpg
11,11_P0001,IMG_2070.MOV,t0,5.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0001-q1-n9-standard_t0.jpg
11,11_P0001,IMG_2070.MOV,tp,7.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0001-q1-n9-standard_tp.jpg
11,11_P0002,IMG_2071.MOV,tm,37.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0002-qnan-n20-lob_tm.jpg
11,11_P0002,IMG_2071.MOV,t0,39.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0002-qnan-n20-lob_t0.jpg
11,11_P0002,IMG_2071.MOV,tp,41.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0002-qnan-n20-lob_tp.jpg
11,11_P0003,IMG_2073.MOV,tm,18.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0003-qnan-n10-standard_tm.jpg
11,11_P0003,IMG_2073.MOV,t0,20.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0003-qnan-n10-standard_t0.jpg
11,11_P0003,IMG_2073.MOV,tp,22.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0003-qnan-n10-standard_tp.jpg
11,11_P0004,IMG_2077.MOV,tm,37.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0004-qnan-n13-standard_tm.jpg
11,11_P0004,IMG_2077.MOV,t0,39.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0004-qnan-n13-standard_t0.jpg
11,11_P0004,IMG_2077.MOV,tp,41.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0004-qnan-n13-standard_tp.jpg
11,11_P0005,IMG_2078.MOV,tm,40.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0005-qnan-n9-standard_tm.jpg
11,11_P0005,IMG_2078.MOV,t0,42.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0005-qnan-n9-standard_t0.jpg
11,11_P0005,IMG_2078.MOV,tp,44.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0005-qnan-n9-standard_tp.jpg
11,11_P0006,IMG_2081.MOV,tm,26.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0006-qnan-n9-standard_tm.jpg
11,11_P0006,IMG_2081.MOV,t0,28.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0006-qnan-n9-standard_t0.jpg
11,11_P0006,IMG_2081.MOV,tp,30.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0006-qnan-n9-standard_tp.jpg
11,11_P0007,IMG_2084.MOV,tm,37.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0007-qnan-n10-standard_tm.jpg
11,11_P0007,IMG_2084.MOV,t0,39.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0007-qnan-n10-standard_t0.jpg
11,11_P0007,IMG_2084.MOV,tp,41.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0007-qnan-n10-standard_tp.jpg
11,11_P0008,IMG_2088.MOV,tm,15.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0008-qnan-n20-standard_tm.jpg
11,11_P0008,IMG_2088.MOV,t0,17.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0008-qnan-n20-standard_t0.jpg
11,11_P0008,IMG_2088.MOV,tp,19.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0008-qnan-n20-standard_tp.jpg
11,11_P0009,IMG_2093.MOV,tm,15.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0009-qnan-n2-standard_tm.jpg
11,11_P0009,IMG_2093.MOV,t0,17.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0009-qnan-n2-standard_t0.jpg
11,11_P0009,IMG_2093.MOV,tp,19.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0009-qnan-n2-standard_tp.jpg
11,11_P0010,IMG_2096.MOV,tm,66.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0010-qnan-n20-standard_tm.jpg
11,11_P0010,IMG_2096.MOV,t0,68.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0010-qnan-n20-standard_t0.jpg
11,11_P0010,IMG_2096.MOV,tp,70.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0010-qnan-n20-standard_tp.jpg
11,11_P0011,IMG_2098.MOV,tm,37.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0011-qnan-n9-standard_tm.jpg
11,11_P0011,IMG_2098.MOV,t0,39.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0011-qnan-n9-standard_t0.jpg
11,11_P0011,IMG_2098.MOV,tp,41.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0011-qnan-n9-standard_tp.jpg
11,11_P0012,IMG_2102.MOV,tm,7.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0012-q4-n10-standard_tm.jpg
11,11_P0012,IMG_2102.MOV,t0,9.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0012-q4-n10-standard_t0.jpg
11,11_P0012,IMG_2102.MOV,tp,11.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\11-11-p0012-q4-n10-standard_tp.jpg
12,12_P0001,IMG_6444.MOV,tm,16.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\12-12-p0001-qnan-n4-standard_tm.jpg
12,12_P0001,IMG_6444.MOV,t0,18.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\12-12-p0001-qnan-n4-standard_t0.jpg
12,12_P0001,IMG_6444.MOV,tp,20.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\12-12-p0001-qnan-n4-standard_tp.jpg
12,12_P0002,IMG_6421.MOV,tm,26.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\12-12-p0002-qnan-n7-skip_tm.jpg
12,12_P0002,IMG_6421.MOV,t0,28.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\12-12-p0002-qnan-n7-skip_t0.jpg
12,12_P0002,IMG_6421.MOV,tp,30.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\12-12-p0002-qnan-n7-skip_tp.jpg
13,13_P0001,IMG_6394.MOV,tm,2.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\13-13-p0001-qnan-n3-standard_tm.jpg
13,13_P0001,IMG_6394.MOV,t0,4.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\13-13-p0001-qnan-n3-standard_t0.jpg
13,13_P0001,IMG_6394.MOV,tp,6.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\13-13-p0001-qnan-n3-standard_tp.jpg
13,13_P0002,IMG_6391.MOV,tm,16.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\13-13-p0002-qnan-n3-standard_tm.jpg
13,13_P0002,IMG_6391.MOV,t0,18.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\13-13-p0002-qnan-n3-standard_t0.jpg
13,13_P0002,IMG_6391.MOV,tp,20.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\13-13-p0002-qnan-n3-standard_tp.jpg
12,12_P0003,IMG_6471.MOV,tm,32.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\12-12-p0003-qnan-n6-standard_tm.jpg
12,12_P0003,IMG_6471.MOV,t0,34.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\12-12-p0003-qnan-n6-standard_t0.jpg
12,12_P0003,IMG_6471.MOV,tp,36.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\12-12-p0003-qnan-n6-standard_tp.jpg
12,12_P0004,IMG_6462.MOV,tm,13.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\12-12-p0004-qnan-n8-standard_tm.jpg
12,12_P0004,IMG_6462.MOV,t0,15.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\12-12-p0004-qnan-n8-standard_t0.jpg
12,12_P0004,IMG_6462.MOV,tp,17.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\12-12-p0004-qnan-n8-standard_tp.jpg
14,14_P0001,IMG_0077.MOV,tm,19.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\14-14-p0001-qnan-n7-skip_tm.jpg
14,14_P0001,IMG_0077.MOV,t0,21.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\14-14-p0001-qnan-n7-skip_t0.jpg
14,14_P0001,IMG_0077.MOV,tp,23.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\14-14-p0001-qnan-n7-skip_tp.jpg
15,15_P0001,IMG_0131.MOV,tm,35.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\15-15-p0001-qnan-n7-standard_tm.jpg
15,15_P0001,IMG_0131.MOV,t0,37.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\15-15-p0001-qnan-n7-standard_t0.jpg
15,15_P0001,IMG_0131.MOV,tp,39.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\15-15-p0001-qnan-n7-standard_tp.jpg
15,15_P0002,IMG_0135.MOV,tm,11.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\15-15-p0002-qnan-n10-skip_tm.jpg
15,15_P0002,IMG_0135.MOV,t0,13.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\15-15-p0002-qnan-n10-skip_t0.jpg
15,15_P0002,IMG_0135.MOV,tp,15.0,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\15-15-p0002-qnan-n10-skip_tp.jpg
,2_P0024,IMG_6150.MOV,tm,,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\2_P0024_tm.jpg
,2_P0024,IMG_6150.MOV,t0,,C:\Users\sdris\Documents\git\waterpolo-xg\app\reports\frames\2_P0024_t0.jpg
